Query,Restaurant,Relevance Score
Which restaurants offer some tableside service?,Sake Cafe Uptown,1
Which restaurants offer some tableside service?,Mother's Restaurant,2
Which restaurants offer some tableside service?,Lula Restaurant Distillery,2
Which restaurants offer some tableside service?,Willie's Chicken Shack,0
Which restaurants offer some tableside service?,Pizza Domenica,3
Which restaurants offer some tableside service?,Frankie & Johnny's,2
Which restaurants offer some tableside service?,Neyow's Creole Cafe,0
Which restaurants offer some tableside service?,Chiba,2
Which restaurants offer some tableside service?,Verti Marte,0
Which restaurants offer some tableside service?,Fullblast Brunch,1
Which restaurants offer some tableside service?,Venezia Restaurant,1
Which restaurants offer some tableside service?,Taqueria Corona,0
Which restaurants offer some tableside service?,Desire Oyster Bar,0
Which restaurants offer some tableside service?,Ignatius' Rue de La Course Coffeehouse,2
Which restaurants offer some tableside service?,Justine,0
Which restaurants offer some tableside service?,New Orleans Creole Cookery,0
Which restaurants offer some tableside service?,Mulate's,1
Which restaurants offer some tableside service?,Pho Bistreaux,0
Which restaurants offer some tableside service?,Del Fuego,2
Which restaurants offer some tableside service?,Mint Modern Vietnamese Bistro & Bar,0
Which restaurants offer some tableside service?,Joey K's Restaurant & Bar,2
Which restaurants offer some tableside service?,The Governor,1
Which restaurants offer some tableside service?,Walk-On's Sports Bistreaux - New Orleans,2
Which restaurants offer some tableside service?,Basin Seafood & Spirits,1
Which restaurants offer some tableside service?,Tsunami Sushi,1
Which restaurants offer some tableside service?,Cornet,2
Which restaurants offer some tableside service?,Parkway Bakery & Tavern,0
Which restaurants offer some tableside service?,Tito's Ceviche & Pisco,2
Which restaurants offer some tableside service?,Le Bayou Restaurant,1
Which restaurants offer some tableside service?,Drago's Seafood Restaurant,1
Which restaurants offer some tableside service?,Little Tokyo Small Plates & Noodle Bar,1
Which restaurants offer some tableside service?,Ole Saint,2
Which restaurants offer some tableside service?,Parasol's,1
Which restaurants offer some tableside service?,Gumbo Ya-Ya,0
Which restaurants offer some tableside service?,Please-U-Restaurant,1
Which restaurants offer some tableside service?,Evangeline,2
Which restaurants offer some tableside service?,Bourbon House,1
Which restaurants offer some tableside service?,Elizabeth's Restaurant,0
Which restaurants offer some tableside service?,HORN'S EATERY,0
Which restaurants offer some tableside service?,The Marigny Brasserie,2
Which restaurants offer some tableside service?,Mandina's Restaurant,1
Which restaurants offer some tableside service?,Creole House Restaurant & Oyster Bar,2
Which restaurants offer some tableside service?,Gumbo POT,0
Which restaurants offer some tableside service?,Acme Oyster House - Harrahs,1
Which restaurants offer some tableside service?,Jimmy J's Cafe,0
Which restaurants offer some tableside service?,Blaze Pizza,1
Which restaurants offer some tableside service?,Coterie Restaurant & Oyster Bar,0
Which restaurants offer some tableside service?,Felipe's Mexican Taqueria - Mid City,1
Which restaurants offer some tableside service?,Taqueria Guerrero,0
Which restaurants offer some tableside service?,The Trolley Stop Cafe,0
Which restaurants offer some tableside service?,Riccobono’s Panola St. Cafe,1
Which restaurants offer some tableside service?,Lebanon's Cafe,0
Which restaurants offer some tableside service?,Bearcat CBD,0
Which restaurants offer some tableside service?,Maïs Arepas,0
Which restaurants offer some tableside service?,Gallier Restaurant & Oyster Bar,1
Which restaurants offer some tableside service?,Cafe Fleur De Lis,1
Which restaurants offer some tableside service?,Refuel Cafe,1
Which restaurants offer some tableside service?,Franks Restaurant,1
Which restaurants offer some tableside service?,Surrey's Uptown,1
Which restaurants offer some tableside service?,St Charles Tavern,0
Which restaurants offer some tableside service?,Ninja Restaurant,2
Which restaurants offer some tableside service?,Dong Phuong,0
Which restaurants offer some tableside service?,Warehouse Grille,2
Which restaurants offer some tableside service?,The Halal Guys,0
Which restaurants offer some tableside service?,Coulis,1
Which restaurants offer some tableside service?,Mimi's In The Marigny,1
Which restaurants offer some tableside service?,Johnny Sanchez,0
Which restaurants offer some tableside service?,Red's Chinese,1
Which restaurants offer some tableside service?,Morrow's,0
Which restaurants offer some tableside service?,Dat Dog,1
Which restaurants offer some tableside service?,Bennachin Restaurant,1
Which restaurants offer some tableside service?,Cafe Pontalba,1
Which restaurants offer some tableside service?,Surrey's Café & Juice Bar,1
Which restaurants offer some tableside service?,Belle's Diner Nola,1
Which restaurants offer some tableside service?,Tru Burger,0
Which restaurants offer some tableside service?,Tout De Suite Cafe,0
Which restaurants offer some tableside service?,Acme Oyster House,1
Which restaurants offer some tableside service?,Pere Antoine Restaurant,0
Which restaurants offer some tableside service?,Clover Grill,2
Which restaurants offer some tableside service?,Guy's Po Boys,1
Which restaurants offer some tableside service?,Ernst Cafe,2
Which restaurants offer some tableside service?,Gordon Biersch Brewery Restaurant,1
Which restaurants offer some tableside service?,Sneaky Pickle,0
Which restaurants offer some tableside service?,Hoshun Restaurant,2
Which restaurants offer some tableside service?,801 Royal,2
Which restaurants offer some tableside service?,Ancora,3
Which restaurants offer some tableside service?,Mikimoto,1
Which restaurants offer some tableside service?,Estrella Steak & Lobster,1
Which restaurants offer some tableside service?,Johnny's Po-Boys,0
Which restaurants offer some tableside service?,Yuki Izakaya,1
Which restaurants offer some tableside service?,The Irish House,1
Which restaurants offer some tableside service?,Tracey's Original Irish Channel Bar,0
Which restaurants offer some tableside service?,Royal House,2
Which restaurants offer some tableside service?,Cooter Brown's,0
Which restaurants offer some tableside service?,Columns,1
Which restaurants offer some tableside service?,Gazebo Cafe,3
Which restaurants offer some tableside service?,Seaworthy,0
Which restaurants offer some tableside service?,Cajun Seafood,0
Which restaurants offer some tableside service?,Wakin' Bakin',1
Which restaurants offer some tableside service?,Seed,0
Which restaurants offer some tableside service?,Manning's Sports Bar and Grill,1
Which restaurants offer some tableside service?,Olde Nola Cookery,1
Which restaurants offer some tableside service?,Two Chicks Cafe,2
Which restaurants offer some tableside service?,New Orleans School of Cooking,0
Which restaurants offer some tableside service?,Copper Monkey Grill,1
Which restaurants offer some tableside service?,La Casita,1
Which restaurants offer some tableside service?,Mona Lisa Restaurant,1
Which restaurants offer some tableside service?,Bakery Bar,1
Which restaurants offer some tableside service?,Namese,0
Which restaurants offer some tableside service?,Monty's on the Square,1
Which restaurants offer some tableside service?,Buffa's Bar & Restaurant,1
Which restaurants offer some tableside service?,Union Kitchen & Union Party Room,2
Which restaurants offer some tableside service?,Jagerhaus,2
Which restaurants offer some tableside service?,Pier 424 Seafood Market,1
Which restaurants offer some tableside service?,Streetcar Cafe,2
Which restaurants offer some tableside service?,Mahony's Po-Boys & Seafood  - Uptown,2
Which restaurants offer some tableside service?,Bayou Hot Wings,1
Which restaurants offer some tableside service?,Seither's Seafood,1
Which restaurants offer some tableside service?,Remoulade,0
Which restaurants offer some tableside service?,Mr. Ed's Oyster Bar - St Charles Ave,1
Which restaurants offer some tableside service?,Bearcat Cafe,2
Which restaurants offer some tableside service?,Shawarma on the Go,2
Which restaurants offer some tableside service?,Fiorella's Cafe,1
Which restaurants offer some tableside service?,Fat Boy Pantry,0
Which restaurants offer some tableside service?,The Avenue Pub,0
Which restaurants offer some tableside service?,Stein's Market and Deli,1
Which restaurants offer some tableside service?,Slim Goodies Diner,2
Which restaurants offer some tableside service?,Origami,0
Which restaurants offer some tableside service?,Nomiya,1
Which restaurants offer some tableside service?,Central Grocery & Deli,1
Which restaurants offer some tableside service?,The Country Club,1
Which restaurants offer some tableside service?,Fharmacy Nola,0
Which restaurants offer some tableside service?,Heard Dat Kitchen,2
Which restaurants offer some tableside service?,CellarDoor,0
Which restaurants offer some tableside service?,J's Seafood Dock,2
Which restaurants offer some tableside service?,Le Pavillon Hotel,1
Which restaurants offer some tableside service?,Mambo's,2
Which restaurants offer some tableside service?,Sushi Brothers,2
Which restaurants offer some tableside service?,BOIL Seafood House,2
Which restaurants offer some tableside service?,Pho Tau Bay Restaurant,1
Which restaurants offer some tableside service?,Mahony's Po-Boys & Seafood,2
Which restaurants offer some tableside service?,Cafe Rose Nicaud,2
Which restaurants offer some tableside service?,The Crazy Lobster Bar & Grill,0
Which restaurants offer some tableside service?,Daisy Dukes Cafe,2
Which restaurants offer some tableside service?,The Market Cafe,0
Which restaurants offer some tableside service?,Domilise Po-Boys & Bar,0
Which restaurants offer some tableside service?,Reginelli's Pizzeria,2
