Query,Restaurant,Relevance Score
What are the best hidden gem restaurants in the city?,Varga Bar,2
What are the best hidden gem restaurants in the city?,SPOT Gourmet Burgers,2
What are the best hidden gem restaurants in the city?,Green Eggs Cafe,1
What are the best hidden gem restaurants in the city?,The Abbaye,2
What are the best hidden gem restaurants in the city?,Chabaa Thai Bistro,2
What are the best hidden gem restaurants in the city?,L'Angolo Ristorante,3
What are the best hidden gem restaurants in the city?,Porta,1
What are the best hidden gem restaurants in the city?,Cafe Olé,3
What are the best hidden gem restaurants in the city?,Revolution Taco,2
What are the best hidden gem restaurants in the city?,Manakeesh Cafe Bakery & Grill,2
What are the best hidden gem restaurants in the city?,Johnny Brenda's,2
What are the best hidden gem restaurants in the city?,QT Vietnamese Sandwich,3
What are the best hidden gem restaurants in the city?,Happily Ever After,2
What are the best hidden gem restaurants in the city?,Perch Pub,1
What are the best hidden gem restaurants in the city?,Joy Tsin Lau Chinese Restaurant,2
What are the best hidden gem restaurants in the city?,Luna Café,2
What are the best hidden gem restaurants in the city?,Chhaya Cafe,2
What are the best hidden gem restaurants in the city?,Cedar Point Bar and Kitchen,2
What are the best hidden gem restaurants in the city?,Le Virtu,2
What are the best hidden gem restaurants in the city?,Spice C,3
What are the best hidden gem restaurants in the city?,Little Spoon Cafe,3
What are the best hidden gem restaurants in the city?,Hard Rock Cafe,0
What are the best hidden gem restaurants in the city?,Winnie's Manayunk,1
What are the best hidden gem restaurants in the city?,Jerry's Bar,2
What are the best hidden gem restaurants in the city?,Bareburger - Midtown Village,1
What are the best hidden gem restaurants in the city?,Urban Saloon,1
What are the best hidden gem restaurants in the city?,Ms Tootsie's RBL,2
What are the best hidden gem restaurants in the city?,Moriarty's Restaurant and Irish Pub,2
What are the best hidden gem restaurants in the city?,Chubbys Steaks,2
What are the best hidden gem restaurants in the city?,The Blue Duck,3
What are the best hidden gem restaurants in the city?,Yanako,2
What are the best hidden gem restaurants in the city?,Hawthornes Biercafé,2
What are the best hidden gem restaurants in the city?,Chart House,0
What are the best hidden gem restaurants in the city?,Honey's Sit N Eat,2
What are the best hidden gem restaurants in the city?,Village Whiskey,1
What are the best hidden gem restaurants in the city?,LaScala's Birra,1
What are the best hidden gem restaurants in the city?,HipCityVeg - University City,0
What are the best hidden gem restaurants in the city?,New Deck Tavern,2
What are the best hidden gem restaurants in the city?,Fuji Mountain,2
What are the best hidden gem restaurants in the city?,Bottle Bar East,2
What are the best hidden gem restaurants in the city?,Devil's Den,2
What are the best hidden gem restaurants in the city?,Hai Street Kitchen & Co,2
What are the best hidden gem restaurants in the city?,Tria Cafe Wash West,2
What are the best hidden gem restaurants in the city?,Terakawa Ramen,2
What are the best hidden gem restaurants in the city?,Miel Patisserie,2
What are the best hidden gem restaurants in the city?,Pho Ha Saigon,2
What are the best hidden gem restaurants in the city?,Gnocchi,2
What are the best hidden gem restaurants in the city?,The Dutch,1
What are the best hidden gem restaurants in the city?,Govinda's Vegetarian,1
What are the best hidden gem restaurants in the city?,Spice End,2
What are the best hidden gem restaurants in the city?,Misconduct Tavern,1
What are the best hidden gem restaurants in the city?,Tela's Market & Kitchen,2
What are the best hidden gem restaurants in the city?,Monk's Cafe,2
What are the best hidden gem restaurants in the city?,Revolution House,2
What are the best hidden gem restaurants in the city?,So Crepe,2
What are the best hidden gem restaurants in the city?,Bleu Sushi,2
What are the best hidden gem restaurants in the city?,Con Murphy's,1
What are the best hidden gem restaurants in the city?,Molly Malloy's,2
What are the best hidden gem restaurants in the city?,Almaz Cafe,3
What are the best hidden gem restaurants in the city?,Giorgio On Pine,2
What are the best hidden gem restaurants in the city?,Jamaican Jerk Hut,2
What are the best hidden gem restaurants in the city?,2nd Story Brewing,2
What are the best hidden gem restaurants in the city?,La Fontana Della Citta,2
What are the best hidden gem restaurants in the city?,Smiley's Cafe,3
What are the best hidden gem restaurants in the city?,Dalessandro’s Steaks & Hoagies,3
What are the best hidden gem restaurants in the city?,500 Degrees,1
What are the best hidden gem restaurants in the city?,Bainbridge Street Barrel House,1
What are the best hidden gem restaurants in the city?,Brauhaus Schmitz,1
What are the best hidden gem restaurants in the city?,Black & Brew,2
What are the best hidden gem restaurants in the city?,Mac Mart,2
What are the best hidden gem restaurants in the city?,Pizzeria Vetri,1
What are the best hidden gem restaurants in the city?,Nan Zhou Hand Drawn Noodle House,2
What are the best hidden gem restaurants in the city?,The Plough & the Stars,2
What are the best hidden gem restaurants in the city?,The Olde Bar,2
What are the best hidden gem restaurants in the city?,Café Soho,2
What are the best hidden gem restaurants in the city?,The Foodery at Rittenhouse,2
What are the best hidden gem restaurants in the city?,Relish,2
What are the best hidden gem restaurants in the city?,Shang Hai 1,2
What are the best hidden gem restaurants in the city?,Ladder 15,1
What are the best hidden gem restaurants in the city?,Shake Shack,0
What are the best hidden gem restaurants in the city?,Pho Cali Vietnamese Restaurant,2
What are the best hidden gem restaurants in the city?,Stogie Joe's Tavern,2
What are the best hidden gem restaurants in the city?,Pho Saigon,2
What are the best hidden gem restaurants in the city?,Pietro's Coal Oven Pizzeria,2
What are the best hidden gem restaurants in the city?,K'Far Cafe,2
What are the best hidden gem restaurants in the city?,SOMO Manayunk,1
What are the best hidden gem restaurants in the city?,Wrap Shack,2
What are the best hidden gem restaurants in the city?,Fuel Center City,1
What are the best hidden gem restaurants in the city?,Magpie,3
What are the best hidden gem restaurants in the city?,Nifty Fifty's,1
What are the best hidden gem restaurants in the city?,honeygrow,1
What are the best hidden gem restaurants in the city?,Saad's Halal Restaurant,2
What are the best hidden gem restaurants in the city?,One Shot Coffee,3
What are the best hidden gem restaurants in the city?,RIM Cafe,3
What are the best hidden gem restaurants in the city?,Federal Donuts,1
What are the best hidden gem restaurants in the city?,Le Pain Quotidien,0
What are the best hidden gem restaurants in the city?,Masala Kitchen Kati Rolls and Platters,2
What are the best hidden gem restaurants in the city?,Dos Tacos,1
What are the best hidden gem restaurants in the city?,Ants Pants Café,3
What are the best hidden gem restaurants in the city?,Bubblefish,2
What are the best hidden gem restaurants in the city?,The Couch Tomato Cafe,2
What are the best hidden gem restaurants in the city?,The Black Sheep Pub & Restaurant,2
What are the best hidden gem restaurants in the city?,Bonchon Philadelphia,1
What are the best hidden gem restaurants in the city?,Dutch Eating Place,2
What are the best hidden gem restaurants in the city?,The Cheesecake Factory,0
What are the best hidden gem restaurants in the city?,Pho 75,2
What are the best hidden gem restaurants in the city?,BurgerFi,0
What are the best hidden gem restaurants in the city?,Animo Juice,1
What are the best hidden gem restaurants in the city?,Greek Lady,2
What are the best hidden gem restaurants in the city?,World Cafe Live,1
What are the best hidden gem restaurants in the city?,Rustica,3
What are the best hidden gem restaurants in the city?,Philip's Steaks,2
What are the best hidden gem restaurants in the city?,The Happy Rooster,2
What are the best hidden gem restaurants in the city?,Greg's Kitchen,2
What are the best hidden gem restaurants in the city?,Paesano's Philly Style,3
What are the best hidden gem restaurants in the city?,Devon Seafood Grill,1
What are the best hidden gem restaurants in the city?,Marra's,1
What are the best hidden gem restaurants in the city?,Middle Child,3
What are the best hidden gem restaurants in the city?,A La Mousse,3
What are the best hidden gem restaurants in the city?,Underdogs,2
What are the best hidden gem restaurants in the city?,Morgan's Pier,0
What are the best hidden gem restaurants in the city?,Eulogy Belgian Tavern,2
What are the best hidden gem restaurants in the city?,Sang Kee Peking Duck House,2
What are the best hidden gem restaurants in the city?,Nodding Head Brewery & Restaurant,3
What are the best hidden gem restaurants in the city?,Mac's Tavern,2
What are the best hidden gem restaurants in the city?,Hummus Grill,1
What are the best hidden gem restaurants in the city?,Cleavers,2
What are the best hidden gem restaurants in the city?,Fuel,1
What are the best hidden gem restaurants in the city?,Nick's Old Original Roast Beef,3
What are the best hidden gem restaurants in the city?,Carmen's Famous Italian Hoagies,2
What are the best hidden gem restaurants in the city?,T-Swirl Crêpe,1
What are the best hidden gem restaurants in the city?,Nom Nom Ramen,2
What are the best hidden gem restaurants in the city?,Manayunk Brewery,1
What are the best hidden gem restaurants in the city?,Serafina Philadelphia,1
What are the best hidden gem restaurants in the city?,Rybread,2
What are the best hidden gem restaurants in the city?,Nom Wah Philadelphia,2
What are the best hidden gem restaurants in the city?,Famous 4th Street Delicatessen,2
What are the best hidden gem restaurants in the city?,Fergie's Pub,1
What are the best hidden gem restaurants in the city?,Bufad,2
What are the best hidden gem restaurants in the city?,Schlesinger's,2
What are the best hidden gem restaurants in the city?,The Cambridge,2
What are the best hidden gem restaurants in the city?,Aki Nom Nom Sushi & Ramen,1
What are the best hidden gem restaurants in the city?,Dock Street Brewery,2
What are the best hidden gem restaurants in the city?,Santucci's Original Square Pizza,2
What are the best hidden gem restaurants in the city?,Pearl's Oyster Bar,1
What are the best hidden gem restaurants in the city?,Earth Bread + Brewery,2
What are the best hidden gem restaurants in the city?,Ocean Harbor,2
What are the best hidden gem restaurants in the city?,Pizzeria Stella,1
What are the best hidden gem restaurants in the city?,Stockyard Sandwich,3
What are the best hidden gem restaurants in the city?,Fat Salmon,2
What are the best hidden gem restaurants in the city?,Independence Beer Garden,1
What are the best hidden gem restaurants in the city?,Dinardo's Famous Crabs,1
