Query,City,Relevance Score
Cities for a high school graduation trip,Shenzhen,2
Cities for a high school graduation trip,Austin,3
Cities for a high school graduation trip,Denver,2
Cities for a high school graduation trip,Edmonton,2
Cities for a high school graduation trip,Cape Town,3
Cities for a high school graduation trip,Adelaide,2
Cities for a high school graduation trip,Brisbane,2
Cities for a high school graduation trip,Albuquerque,2
Cities for a high school graduation trip,Santa Fe (New Mexico),2
Cities for a high school graduation trip,Karachi,2
Cities for a high school graduation trip,Berlin,2
Cities for a high school graduation trip,Xiamen,2
Cities for a high school graduation trip,Miami,3
Cities for a high school graduation trip,Chicago,3
Cities for a high school graduation trip,Gold Coast,3
Cities for a high school graduation trip,Budapest,2
Cities for a high school graduation trip,Madrid,2
Cities for a high school graduation trip,Manila,2
Cities for a high school graduation trip,Rio de Janeiro,2
Cities for a high school graduation trip,Montreal,2
Cities for a high school graduation trip,Detroit,2
Cities for a high school graduation trip,Hong Kong,3
Cities for a high school graduation trip,Buffalo,2
Cities for a high school graduation trip,Abu Dhabi,2
Cities for a high school graduation trip,Queenstown (New Zealand),3
Cities for a high school graduation trip,Seoul,3
Cities for a high school graduation trip,Istanbul,2
Cities for a high school graduation trip,"Co虂rdoba (city, Argentina)",2
Cities for a high school graduation trip,Helsinki,2
Cities for a high school graduation trip,Canberra,2
Cities for a high school graduation trip,Edinburgh,2
Cities for a high school graduation trip,Manchester,3
Cities for a high school graduation trip,Vienna,2
Cities for a high school graduation trip,Cancu虂n,3
Cities for a high school graduation trip,Medelli虂n,2
Cities for a high school graduation trip,Charlotte,2
Cities for a high school graduation trip,Taipei,3
Cities for a high school graduation trip,Kochi,2
Cities for a high school graduation trip,Houston,2
Cities for a high school graduation trip,Birmingham,2
Cities for a high school graduation trip,Guangzhou,2
Cities for a high school graduation trip,Las Vegas,2
Cities for a high school graduation trip,Bangalore,2
Cities for a high school graduation trip,Fort Lauderdale,2
Cities for a high school graduation trip,Jakarta,2
Cities for a high school graduation trip,Salt Lake City,2
Cities for a high school graduation trip,Mumbai,2
Cities for a high school graduation trip,Dubai,2
Cities for a high school graduation trip,Johannesburg,2
Cities for a high school graduation trip,Singapore,3
Cities for a high school graduation trip,Tenerife,2
Cities for a high school graduation trip,Winnipeg,2
Cities for a high school graduation trip,Philadelphia,2
Cities for a high school graduation trip,George Town (Malaysia),2
Cities for a high school graduation trip,Pittsburgh,2
Cities for a high school graduation trip,Chennai,2
Cities for a high school graduation trip,Turku,2
Cities for a high school graduation trip,Monterrey,2
Cities for a high school graduation trip,Bogota虂,2
Cities for a high school graduation trip,Ottawa,2
Cities for a high school graduation trip,Tel Aviv,2
Cities for a high school graduation trip,Dallas,2
Cities for a high school graduation trip,Reykjavi虂k,2
Cities for a high school graduation trip,Osaka,2
Cities for a high school graduation trip,Sacramento,2
Cities for a high school graduation trip,Prague,2
Cities for a high school graduation trip,Busan,2
Cities for a high school graduation trip,Cincinnati,2
Cities for a high school graduation trip,Santa Barbara,2
Cities for a high school graduation trip,Bucharest,2
Cities for a high school graduation trip,Venice,2
Cities for a high school graduation trip,Milwaukee,2
Cities for a high school graduation trip,Puerto Vallarta,3
Cities for a high school graduation trip,Phuket,3
Cities for a high school graduation trip,Sofia,2
Cities for a high school graduation trip,Baltimore,2
Cities for a high school graduation trip,Honolulu,3
Cities for a high school graduation trip,Brussels,2
Cities for a high school graduation trip,Lahore,2
Cities for a high school graduation trip,Warsaw,2
Cities for a high school graduation trip,Munich,2
Cities for a high school graduation trip,Macau,2
Cities for a high school graduation trip,Zhuhai,2
Cities for a high school graduation trip,Oslo,2
Cities for a high school graduation trip,Copenhagen,2
Cities for a high school graduation trip,Lyon,2
Cities for a high school graduation trip,Guadalajara,2
Cities for a high school graduation trip,Belgrade,2
Cities for a high school graduation trip,Naples,2
Cities for a high school graduation trip,Ibiza,3
Cities for a high school graduation trip,Valencia,2
Cities for a high school graduation trip,Chiang Mai,2
Cities for a high school graduation trip,Trabzon,1
Cities for a high school graduation trip,Montevideo,2
Cities for a high school graduation trip,Krako虂w,2
Cities for a high school graduation trip,Kristiansand,2
Cities for a high school graduation trip,Ma虂laga,2
Cities for a high school graduation trip,Oklahoma City,2
Cities for a high school graduation trip,Boise,2
Cities for a high school graduation trip,Moscow,2
Cities for a high school graduation trip,Louisville,2
Cities for a high school graduation trip,Lima,2
Cities for a high school graduation trip,Kolkata,2
Cities for a high school graduation trip,Hyderabad,2
Cities for a high school graduation trip,Belo Horizonte,2
Cities for a high school graduation trip,Fortaleza,2
Cities for a high school graduation trip,Jacksonville,2
Cities for a high school graduation trip,Jinan,2
Cities for a high school graduation trip,Nagoya,2
Cities for a high school graduation trip,Columbus,2
Cities for a high school graduation trip,Cebu City,2
Cities for a high school graduation trip,Cairo,2
Cities for a high school graduation trip,Savannah,2
Cities for a high school graduation trip,Hangzhou,2
Cities for a high school graduation trip,Recife,2
Cities for a high school graduation trip,Yerevan,2
Cities for a high school graduation trip,Brasilia,1
Cities for a high school graduation trip,Albany (New York),2
Cities for a high school graduation trip,Kavala,2
Cities for a high school graduation trip,Okayama,2
Cities for a high school graduation trip,Malta,2
Cities for a high school graduation trip,Ko Samui,2
Cities for a high school graduation trip,Guilin,2
Cities for a high school graduation trip,Cali,2
Cities for a high school graduation trip,Kansas City,2
Cities for a high school graduation trip,Thiruvananthapuram,2
Cities for a high school graduation trip,Mangalore,2
Cities for a high school graduation trip,Dalian,2
Cities for a high school graduation trip,Riga,2
Cities for a high school graduation trip,Cuzco,3
Cities for a high school graduation trip,Chengdu,2
Cities for a high school graduation trip,Windsor (Ontario),2
Cities for a high school graduation trip,Tucson,2
Cities for a high school graduation trip,Skopje,2
Cities for a high school graduation trip,Santo Domingo,2
Cities for a high school graduation trip,Kos虒ice,2
Cities for a high school graduation trip,Seville,2
Cities for a high school graduation trip,Beirut,2
Cities for a high school graduation trip,Indianapolis,2
Cities for a high school graduation trip,Brownsville (Texas),2
Cities for a high school graduation trip,Auckland,2
Cities for a high school graduation trip,Dunedin,2
Cities for a high school graduation trip,Lisbon,3
Cities for a high school graduation trip,Nice,2
Cities for a high school graduation trip,Haikou,2
Cities for a high school graduation trip,Hamilton (Ontario),2
Cities for a high school graduation trip,Florence,2
Cities for a high school graduation trip,Frankfurt,2
Cities for a high school graduation trip,Tallinn,2
Cities for a high school graduation trip,Mombasa,2
Cities for a high school graduation trip,Zurich,2
Cities for a high school graduation trip,Bologna,2
Cities for a high school graduation trip,Kuala Lumpur,2
Cities for a high school graduation trip,San Antonio,2
Cities for a high school graduation trip,Taichung,2
Cities for a high school graduation trip,Santiago,2
Cities for a high school graduation trip,Kathmandu,2
Cities for a high school graduation trip,Gothenburg,2
Cities for a high school graduation trip,Durban,2
Cities for a high school graduation trip,Pristina,2
Cities for a high school graduation trip,Chattanooga,2
Cities for a high school graduation trip,Sendai,2
Cities for a high school graduation trip,Kobe,2
Cities for a high school graduation trip,Wellington,2
Cities for a high school graduation trip,Havana,2
Cities for a high school graduation trip,Saint Petersburg,3
Cities for a high school graduation trip,Luzon,2
Cities for a high school graduation trip,Xi'an,2
Cities for a high school graduation trip,Fuzhou,1
Cities for a high school graduation trip,Tbilisi,2
Cities for a high school graduation trip,Halifax,2
Cities for a high school graduation trip,Victoria (British Columbia),2
Cities for a high school graduation trip,Thessaloniki,2
Cities for a high school graduation trip,Poznan虂,2
Cities for a high school graduation trip,Phoenix,2
Cities for a high school graduation trip,Christchurch,2
Cities for a high school graduation trip,Ho Chi Minh City,2
Cities for a high school graduation trip,Kaunas,2
Cities for a high school graduation trip,Fukuoka,2
Cities for a high school graduation trip,Harbin,2
Cities for a high school graduation trip,Guayaquil,2
Cities for a high school graduation trip,Pune,2
Cities for a high school graduation trip,Asuncio虂n,2
Cities for a high school graduation trip,Providence,2
Cities for a high school graduation trip,Malmo虉,2
Cities for a high school graduation trip,Genoa,2
Cities for a high school graduation trip,Quebec City,2
Cities for a high school graduation trip,Morelia,2
Cities for a high school graduation trip,Sanya,2
Cities for a high school graduation trip,Kingston (Ontario),2
Cities for a high school graduation trip,Bergen,2
Cities for a high school graduation trip,Tampa,2
Cities for a high school graduation trip,Mazatlan,2
Cities for a high school graduation trip,Tampere,2
Cities for a high school graduation trip,San Juan,2
Cities for a high school graduation trip,Vientiane,2
Cities for a high school graduation trip,Doha,2
Cities for a high school graduation trip,Troms酶,2
Cities for a high school graduation trip,Colombo,2
