Query,City,Relevance Score
Vibrant cities with colorful street markets,Graz,2
Vibrant cities with colorful street markets,Ningbo,2
Vibrant cities with colorful street markets,Rochester (New York),2
Vibrant cities with colorful street markets,Chengdu,2
Vibrant cities with colorful street markets,Birmingham,2
Vibrant cities with colorful street markets,Tabriz,3
Vibrant cities with colorful street markets,Santo Domingo,2
Vibrant cities with colorful street markets,Hanover,2
Vibrant cities with colorful street markets,Cape Town,2
Vibrant cities with colorful street markets,Malmo虉,2
Vibrant cities with colorful street markets,Baku,2
Vibrant cities with colorful street markets,Quito,2
Vibrant cities with colorful street markets,Brisbane,2
Vibrant cities with colorful street markets,Jeddah,2
Vibrant cities with colorful street markets,Bogota虂,2
Vibrant cities with colorful street markets,Urumqi,2
Vibrant cities with colorful street markets,Naples,3
Vibrant cities with colorful street markets,Wroc艂aw,2
Vibrant cities with colorful street markets,Ottawa,2
Vibrant cities with colorful street markets,Astana,1
Vibrant cities with colorful street markets,Fuzhou,2
Vibrant cities with colorful street markets,Porto,2
Vibrant cities with colorful street markets,Puebla,3
Vibrant cities with colorful street markets,Shiraz,2
Vibrant cities with colorful street markets,Sofia,2
Vibrant cities with colorful street markets,Albuquerque,2
Vibrant cities with colorful street markets,Wenzhou,1
Vibrant cities with colorful street markets,Stockholm,2
Vibrant cities with colorful street markets,Kumamoto,2
Vibrant cities with colorful street markets,Manila,3
Vibrant cities with colorful street markets,Sanya,1
Vibrant cities with colorful street markets,Helsinki,2
Vibrant cities with colorful street markets,Mombasa,2
Vibrant cities with colorful street markets,Bhopal,2
Vibrant cities with colorful street markets,Bilbao,2
Vibrant cities with colorful street markets,Taiyuan,1
Vibrant cities with colorful street markets,Bujumbura,2
Vibrant cities with colorful street markets,Quebec City,2
Vibrant cities with colorful street markets,Hanoi,3
Vibrant cities with colorful street markets,Salvador,3
Vibrant cities with colorful street markets,Nuremberg,2
Vibrant cities with colorful street markets,Podgorica,1
Vibrant cities with colorful street markets,Surat Thani,2
Vibrant cities with colorful street markets,Split,2
Vibrant cities with colorful street markets,Nairobi,2
Vibrant cities with colorful street markets,Guilin,2
Vibrant cities with colorful street markets,Tianjin,2
Vibrant cities with colorful street markets,Timis苔oara,2
Vibrant cities with colorful street markets,Panama City,2
Vibrant cities with colorful street markets,Tunis,3
Vibrant cities with colorful street markets,Kuwait City,2
Vibrant cities with colorful street markets,Marseille,3
Vibrant cities with colorful street markets,Hefei,1
Vibrant cities with colorful street markets,Nanjing,2
Vibrant cities with colorful street markets,Kaohsiung,2
Vibrant cities with colorful street markets,Bishkek,2
Vibrant cities with colorful street markets,Amritsar,3
Vibrant cities with colorful street markets,Chandigarh,1
Vibrant cities with colorful street markets,Toulouse,2
Vibrant cities with colorful street markets,Moscow,2
Vibrant cities with colorful street markets,Charlotte,2
Vibrant cities with colorful street markets,Santiago,2
Vibrant cities with colorful street markets,"Washington, D.C.",2
Vibrant cities with colorful street markets,Amman,2
Vibrant cities with colorful street markets,Krabi Town,3
Vibrant cities with colorful street markets,Minsk,1
Vibrant cities with colorful street markets,Brownsville (Texas),2
Vibrant cities with colorful street markets,Lhasa,2
Vibrant cities with colorful street markets,San Jose虂 (Costa Rica),2
Vibrant cities with colorful street markets,Salt Lake City,1
Vibrant cities with colorful street markets,Vilnius,2
Vibrant cities with colorful street markets,Ankara,1
Vibrant cities with colorful street markets,Palermo,3
Vibrant cities with colorful street markets,Kunming,2
Vibrant cities with colorful street markets,Troms酶,1
Vibrant cities with colorful street markets,Arequipa,2
Vibrant cities with colorful street markets,Erbil,2
Vibrant cities with colorful street markets,Strasbourg,2
Vibrant cities with colorful street markets,Gdan虂sk,2
Vibrant cities with colorful street markets,Antalya,2
Vibrant cities with colorful street markets,Skopje,2
Vibrant cities with colorful street markets,San Jose (California),2
Vibrant cities with colorful street markets,Vadodara,2
Vibrant cities with colorful street markets,Melbourne,2
Vibrant cities with colorful street markets,Johannesburg,2
Vibrant cities with colorful street markets,Los Angeles,2
Vibrant cities with colorful street markets,Riga,2
Vibrant cities with colorful street markets,Mazatlan,2
Vibrant cities with colorful street markets,Colombo,2
Vibrant cities with colorful street markets,Belo Horizonte,3
Vibrant cities with colorful street markets,Managua,2
Vibrant cities with colorful street markets,Kazan,2
Vibrant cities with colorful street markets,Cebu City,2
Vibrant cities with colorful street markets,Monterrey,2
Vibrant cities with colorful street markets,Buffalo,2
Vibrant cities with colorful street markets,Khartoum,1
Vibrant cities with colorful street markets,Ouagadougou,2
Vibrant cities with colorful street markets,Charlottesville,1
Vibrant cities with colorful street markets,Abuja,2
Vibrant cities with colorful street markets,Morelia,2
Vibrant cities with colorful street markets,Izmir,2
Vibrant cities with colorful street markets,Shenyang,2
Vibrant cities with colorful street markets,San Luis Potosi,2
Vibrant cities with colorful street markets,Maputo,3
Vibrant cities with colorful street markets,Hyderabad,2
Vibrant cities with colorful street markets,Catania,3
Vibrant cities with colorful street markets,Palma de Mallorca,2
Vibrant cities with colorful street markets,Copenhagen,2
Vibrant cities with colorful street markets,Gaborone,1
Vibrant cities with colorful street markets,Guayaquil,2
Vibrant cities with colorful street markets,Khabarovsk,2
Vibrant cities with colorful street markets,Sacramento,2
Vibrant cities with colorful street markets,Krako虂w,2
Vibrant cities with colorful street markets,Zhengzhou,2
Vibrant cities with colorful street markets,Delhi,3
Vibrant cities with colorful street markets,Weihai,1
Vibrant cities with colorful street markets,Georgetown (Guyana),2
Vibrant cities with colorful street markets,Kolkata,3
Vibrant cities with colorful street markets,Kinshasa,2
Vibrant cities with colorful street markets,Macau,2
Vibrant cities with colorful street markets,Hamburg,2
Vibrant cities with colorful street markets,Bremen,2
Vibrant cities with colorful street markets,Montpellier,2
Vibrant cities with colorful street markets,Chicago,1
Vibrant cities with colorful street markets,Denver,2
Vibrant cities with colorful street markets,Portland (Oregon),2
Vibrant cities with colorful street markets,Rajkot,2
Vibrant cities with colorful street markets,Casablanca,1
Vibrant cities with colorful street markets,Lima,2
Vibrant cities with colorful street markets,Bamako,2
Vibrant cities with colorful street markets,Recife,2
Vibrant cities with colorful street markets,Florianopolis,1
Vibrant cities with colorful street markets,Antananarivo,2
Vibrant cities with colorful street markets,Dublin,2
Vibrant cities with colorful street markets,Rio de Janeiro,2
Vibrant cities with colorful street markets,Tampico,2
Vibrant cities with colorful street markets,Milwaukee,2
Vibrant cities with colorful street markets,Glasgow,2
Vibrant cities with colorful street markets,Batumi,2
Vibrant cities with colorful street markets,Lisbon,2
Vibrant cities with colorful street markets,Warsaw,2
Vibrant cities with colorful street markets,Trieste,1
Vibrant cities with colorful street markets,Quere虂taro,2
Vibrant cities with colorful street markets,Okayama,2
Vibrant cities with colorful street markets,Dushanbe,2
Vibrant cities with colorful street markets,Haikou,2
Vibrant cities with colorful street markets,Changsha,2
Vibrant cities with colorful street markets,Munich,2
Vibrant cities with colorful street markets,Tucson,2
Vibrant cities with colorful street markets,Winnipeg,2
Vibrant cities with colorful street markets,Havana,2
Vibrant cities with colorful street markets,Ma虂laga,3
Vibrant cities with colorful street markets,Louisville,1
Vibrant cities with colorful street markets,Cotonou,2
Vibrant cities with colorful street markets,Vancouver,2
Vibrant cities with colorful street markets,Kigali,2
Vibrant cities with colorful street markets,Cali,2
Vibrant cities with colorful street markets,Dhaka,2
Vibrant cities with colorful street markets,Fukuoka,2
Vibrant cities with colorful street markets,Hamilton (Ontario),2
Vibrant cities with colorful street markets,Hurghada,1
Vibrant cities with colorful street markets,Brasilia,1
Vibrant cities with colorful street markets,Yekaterinburg,2
Vibrant cities with colorful street markets,Qingdao,2
Vibrant cities with colorful street markets,"Santa Cruz (city, Bolivia)",2
Vibrant cities with colorful street markets,Vaasa,2
Vibrant cities with colorful street markets,Maracaibo,1
Vibrant cities with colorful street markets,Leh,2
Vibrant cities with colorful street markets,Brussels,2
Vibrant cities with colorful street markets,Santa Barbara,2
Vibrant cities with colorful street markets,Lugano,1
Vibrant cities with colorful street markets,Cagliari,1
Vibrant cities with colorful street markets,Lilongwe,1
Vibrant cities with colorful street markets,Verona,2
Vibrant cities with colorful street markets,Guwahati,2
Vibrant cities with colorful street markets,Changchun,1
Vibrant cities with colorful street markets,Madurai,3
Vibrant cities with colorful street markets,Khajuraho,1
Vibrant cities with colorful street markets,Manaus,2
Vibrant cities with colorful street markets,Bordeaux,1
Vibrant cities with colorful street markets,Kauai,1
Vibrant cities with colorful street markets,Kobe,2
Vibrant cities with colorful street markets,Zadar,1
Vibrant cities with colorful street markets,Bari,2
Vibrant cities with colorful street markets,Katowice,1
Vibrant cities with colorful street markets,Oslo,1
Vibrant cities with colorful street markets,Perth,2
Vibrant cities with colorful street markets,Salzburg,2
Vibrant cities with colorful street markets,Isfahan,3
Vibrant cities with colorful street markets,San Antonio,2
Vibrant cities with colorful street markets,San Juan,2
Vibrant cities with colorful street markets,Bergen,2
Vibrant cities with colorful street markets,Kansas City,2
Vibrant cities with colorful street markets,Dakar,3
Vibrant cities with colorful street markets,Pittsburgh,2
Vibrant cities with colorful street markets,Natal,2
Vibrant cities with colorful street markets,Linz,2
Vibrant cities with colorful street markets,Saint Thomas,2
Vibrant cities with colorful street markets,Cabo San Lucas,2
Vibrant cities with colorful street markets,Ranchi,1
Vibrant cities with colorful street markets,Portland (Maine),1
Vibrant cities with colorful street markets,Newcastle upon Tyne,2
Vibrant cities with colorful street markets,Seoul,2
Vibrant cities with colorful street markets,Tottori,0
Vibrant cities with colorful street markets,New Orleans,2
Vibrant cities with colorful street markets,Phoenix,1
Vibrant cities with colorful street markets,Riyadh,1
Vibrant cities with colorful street markets,Kathmandu,2
Vibrant cities with colorful street markets,Innsbruck,1
Vibrant cities with colorful street markets,Jeju City,2
Vibrant cities with colorful street markets,Patna,2
Vibrant cities with colorful street markets,Lusaka,2
Vibrant cities with colorful street markets,Philadelphia,2
Vibrant cities with colorful street markets,Mashhad,2
Vibrant cities with colorful street markets,Hiroshima,1
Vibrant cities with colorful street markets,Detroit,2
Vibrant cities with colorful street markets,Veracruz,2
Vibrant cities with colorful street markets,Hilo,2
Vibrant cities with colorful street markets,Malta,2
Vibrant cities with colorful street markets,Columbus,2
Vibrant cities with colorful street markets,Apia,2
Vibrant cities with colorful street markets,Queenstown (New Zealand),0
Vibrant cities with colorful street markets,Fort Lauderdale,2
Vibrant cities with colorful street markets,Memphis,1
Vibrant cities with colorful street markets,Kristiansand,2
Vibrant cities with colorful street markets,Asheville,2
Vibrant cities with colorful street markets,Sharjah,2
Vibrant cities with colorful street markets,Dalian,1
Vibrant cities with colorful street markets,Stavanger,2
Vibrant cities with colorful street markets,Ahmedabad,2
Vibrant cities with colorful street markets,Larnaca,1
Vibrant cities with colorful street markets,Trondheim,2
Vibrant cities with colorful street markets,Rijeka,2
Vibrant cities with colorful street markets,Austin,2
Vibrant cities with colorful street markets,Eugene,2
Vibrant cities with colorful street markets,Kingston (Ontario),2
Vibrant cities with colorful street markets,Aqaba,1
Vibrant cities with colorful street markets,Busan,2
Vibrant cities with colorful street markets,Arusha,3
Vibrant cities with colorful street markets,Matsuyama,1
